uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
2887, 0.76419, 0.83729, 0.82493, 0.84635, 1.03284, 5.87848, 0.77821, 0.77821, 0.95320, 0.84900
2888, 0.53442, 0.55814, 0.53198, 0.56556, 0.51431, 0.37000, 0.14465, 0.14465, 0.72267, 0.51877
2889, 1.04057, 0.89587, 0.88430, 0.88082, 0.78794, 4.48381, 0.51439, 0.51439, 0.55830, 0.76335
2890, 0.49867, 0.48952, 0.48188, 0.48952, 0.41731, 7.60126, 0.47361, 0.47361, 0.43044, 0.43006
2891, 0.23209, 0.24715, 0.27259, 0.24319, 0.23634, 3.36438, 0.22716, 0.22716, 0.20442, 0.37231
2892, 0.43840, 0.45602, 0.44583, 0.45602, 0.45154, 5.69621, 0.39526, 0.39526, 0.40950, 0.49719
2893, 0.52884, 0.45350, 0.45468, 0.45350, 0.40262, 7.52625, 0.34195, 0.34195, 0.39098, 0.39936
2894, 0.33054, 0.30356, 0.31409, 0.30750, 0.15855, 3.95582, 0.37592, 0.37592, 0.36637, 0.31791
2895, 1.27842, 1.15258, 1.14381, 1.15258, 1.11264, 3.16415, 1.04665, 1.04665, 1.26836, 1.20044
2896, 0.21793, 0.22828, 0.22245, 0.23121, 0.32747, 9.37897, 0.16378, 0.16378, 0.32565, 0.34043
2897, 1.64331, 1.63998, 1.63683, 1.63998, 1.62854, 7.13530, 1.46714, 1.46714, 1.76004, 1.53985
2898, 1.26086, 1.46177, 1.18614, 1.28592, 1.01185, 6.88738, 1.15825, 1.15825, 1.03547, 1.14867
2899, 1.36342, 1.27291, 1.25099, 1.27291, 1.18132, 4.61142, 1.12655, 1.12655, 1.12557, 1.19065
2900, 0.40400, 0.37589, 0.36786, 0.37693, 0.34732, 5.36682, 0.37023, 0.37023, 0.36122, 0.37172
2901, 0.78574, 0.82045, 0.83592, 0.82006, 0.66527, 3.28063, 0.58254, 0.58254, 0.58725, 0.67729
2902, 1.67246, 2.03312, 1.89712, 1.90458, 1.51626, 3.24851, 1.71782, 1.71782, 1.56896, 2.02300
2903, 1.98721, 2.04568, 2.07415, 2.04568, 1.90818, 2.23740, 0.77959, 0.77959, 1.15688, 2.25292
2904, 1.22822, 1.18897, 1.19675, 1.18897, 0.96383, 6.98468, 1.18040, 1.18040, 1.12088, 1.26556
2905, 0.26660, 0.22258, 0.22733, 0.22258, 0.20187, 4.45103, 0.19890, 0.19890, 0.20078, 0.19651
2906, 0.73728, 0.72075, 0.67976, 0.72048, 0.68752, 4.36299, 0.51822, 0.51822, 0.51811, 0.50380
2907, 1.53215, 1.45421, 1.47229, 1.45421, 1.37971, 5.42285, 1.23474, 1.23474, 1.29830, 1.52734
2908, 1.63917, 1.58318, 1.56710, 1.58318, 1.41194, 5.74569, 1.37087, 1.37087, 1.23960, 1.50770
2909, 0.75865, 0.68077, 0.72424, 0.78403, 0.62656, 3.02390, 0.69832, 0.69832, 0.59256, 0.68501
2910, 2.00836, 2.12514, 2.08999, 2.06705, 2.13362, 3.84333, 1.45205, 1.45205, 1.78745, 1.75093
2911, 0.40869, 0.38854, 0.39118, 0.38854, 0.36753, 3.62936, 0.33044, 0.33044, 0.31191, 0.41112
2912, 0.77770, 0.71862, 0.75371, 0.71862, 0.66473, 5.97227, 0.50389, 0.50389, 0.51847, 0.97412
2913, 0.70350, 0.54632, 0.53751, 0.55242, 0.75342, 2.52060, 0.57675, 0.57675, 0.59021, 0.68721
2914, 0.90962, 0.84196, 0.84323, 0.84196, 0.86954, 2.75817, 0.67712, 0.67712, 0.74288, 0.87549
2915, 1.35799, 1.34576, 1.33832, 1.34576, 1.39499, 4.57988, 1.04877, 1.04877, 1.39066, 1.37698
2916, 0.81829, 0.75718, 0.76002, 0.76247, 0.68059, 5.76972, 0.71173, 0.71173, 0.82140, 0.65859
2917, 0.49835, 0.42977, 0.43224, 0.43944, 1.94316, 5.73660, 0.55735, 0.55735, 0.89504, 0.83973
2918, 0.49499, 0.47119, 0.48326, 0.47119, 0.39456, 5.78365, 0.37515, 0.37515, 0.37779, 0.44544
2919, 1.04743, 0.99963, 0.97197, 0.99963, 1.12453, 3.28039, 0.92965, 0.92965, 0.96787, 0.98214
2920, 0.65753, 0.61939, 0.62317, 0.61939, 0.52068, 5.84353, 0.39447, 0.39447, 0.39566, 0.58389
2921, 1.12098, 1.31633, 1.39528, 1.42373, 1.06588, 7.33740, 1.32137, 1.32137, 1.26344, 1.69102
2922, 1.02629, 1.03711, 1.09726, 1.11132, 1.10871, 2.72090, 1.09569, 1.09569, 1.01732, 1.13456
2923, 0.47013, 0.39898, 0.41992, 0.43229, 0.43183, 7.05807, 0.41966, 0.41966, 0.39898, 0.47231
2924, 1.42091, 1.51259, 1.49541, 1.47058, 0.97540, 8.93345, 1.01451, 1.01451, 1.33791, 1.57531
2925, 0.68158, 0.65313, 0.65941, 0.65313, 0.55555, 2.95841, 0.44019, 0.44019, 0.46339, 0.50530
2926, 1.14882, 0.96182, 1.04612, 0.96428, 1.40479, 3.81466, 0.80603, 0.80603, 0.93836, 0.87744
2927, 2.80678, 2.25556, 2.68272, 2.38833, 1.85005, 7.61133, 1.39075, 1.39075, 1.46583, 0.80953
2928, 0.83529, 0.90091, 0.88655, 0.89414, 0.46679, 5.10344, 1.12958, 1.12958, 1.24620, 1.56004
2929, 2.59079, 2.61240, 2.87090, 2.76581, 2.40492, 8.16756, 1.94598, 1.94598, 1.73022, 2.04135
2930, 1.10420, 1.02041, 1.03347, 1.02041, 0.96351, 7.82816, 0.81043, 0.81043, 0.79422, 0.82828
2931, 1.63612, 1.72844, 1.46842, 1.64717, 1.66384, 3.93974, 1.05944, 1.05944, 1.16722, 1.10407
2932, 1.41421, 1.33323, 1.34113, 1.32162, 1.51247, 2.36292, 1.62690, 1.62690, 1.60344, 1.51628
2933, 0.76385, 0.64731, 0.72237, 0.69846, 0.67156, 3.94158, 0.67622, 0.67622, 0.72506, 0.64239
2934, 0.77190, 0.72628, 0.70169, 0.72057, 0.72381, 2.71285, 0.62002, 0.62002, 0.73546, 0.77569
2935, 1.34230, 1.41850, 1.43628, 1.42404, 1.37865, 2.44726, 1.40886, 1.40886, 1.48862, 1.07636
2936, 0.62833, 0.52742, 0.58729, 0.56073, 0.48132, 5.38493, 0.46209, 0.46209, 0.46223, 0.48965
2937, 0.88507, 0.80867, 0.80612, 0.80867, 0.73239, 5.56904, 0.60365, 0.60365, 0.62185, 0.79977
2938, 0.84930, 0.92552, 0.90785, 0.92688, 0.80435, 2.80327, 0.71859, 0.71859, 1.70447, 0.62455
2939, 0.54115, 0.53938, 0.51697, 0.53938, 0.50777, 3.89574, 0.47788, 0.47788, 0.51047, 0.48113
2940, 1.18031, 1.37274, 1.20273, 1.25021, 1.36589, 3.51875, 1.06375, 1.06375, 0.97799, 0.90783
2941, 1.52152, 1.62274, 1.55108, 1.61006, 1.74401, 4.78938, 1.47655, 1.47655, 1.38953, 1.78840
2942, 0.70973, 0.52679, 0.53957, 0.54135, 0.60377, 7.55143, 0.47790, 0.47790, 0.49606, 0.48654
2943, 0.36644, 0.48584, 0.43007, 0.57101, 0.47514, 3.49307, 0.58207, 0.58207, 0.46993, 0.51139
2944, 1.11361, 1.09207, 1.08798, 1.09207, 1.07940, 3.58849, 0.97728, 0.97728, 0.95634, 1.09002
2945, 0.59789, 0.61801, 0.50323, 0.59211, 0.54501, 7.61604, 0.78261, 0.78261, 0.70270, 0.92982
2946, 1.39405, 1.40988, 1.42350, 1.40363, 1.84970, 4.18465, 1.61144, 1.61144, 1.67295, 1.53565
2947, 1.06417, 0.99673, 0.97484, 0.99673, 0.91789, 5.50675, 0.69283, 0.69283, 0.74883, 0.85009
2948, 0.51863, 0.54815, 0.53592, 0.54518, 0.47703, 5.80951, 0.49152, 0.49152, 0.42557, 0.45812
2949, 0.85926, 0.80281, 0.79762, 0.80281, 0.65658, 4.68017, 0.57547, 0.57547, 0.62009, 0.68459
2950, 0.49503, 0.45515, 0.45876, 0.45515, 0.55994, 7.61236, 0.48625, 0.48625, 0.45688, 0.49039
2951, 0.81889, 0.77169, 0.76943, 0.77169, 0.67271, 3.22741, 0.46645, 0.46645, 0.55343, 0.80918
2952, 1.18435, 0.97478, 0.98718, 0.97021, 1.09348, 5.64326, 0.98159, 0.98159, 0.93545, 1.14713
2953, 1.00182, 1.07654, 1.10508, 1.07227, 0.86496, 4.77453, 0.79562, 0.79562, 0.81998, 0.99640
2954, 1.19651, 0.83822, 0.97599, 0.86754, 0.46502, 9.86040, 0.85454, 0.85454, 1.06482, 0.88622
2955, 0.63358, 0.60105, 0.61019, 0.60105, 0.66045, 6.42425, 0.54345, 0.54345, 0.55138, 0.55424
2956, 0.37877, 0.47702, 0.47256, 0.47702, 0.39038, 7.29387, 0.45199, 0.45199, 0.67723, 0.60728
2957, 0.82953, 0.82193, 0.81548, 0.82193, 0.82732, 6.69190, 0.62763, 0.62763, 0.77427, 0.75489
2958, 0.47160, 0.51743, 0.51199, 0.50917, 0.39028, 4.12255, 0.53694, 0.53694, 0.40791, 0.42962
2959, 1.10493, 1.14103, 1.11849, 1.14103, 1.07220, 4.85575, 0.86372, 0.86372, 0.92749, 0.88799
2960, 2.38107, 2.44289, 2.43998, 2.50585, 1.80563, 5.54135, 2.25815, 2.25815, 2.19549, 3.17533
2961, 1.80325, 1.77613, 1.80808, 1.76690, 1.62263, 3.69385, 1.36847, 1.36847, 1.68624, 1.61480
2962, 0.87739, 0.78577, 0.76708, 0.78464, 0.54699, 3.79653, 0.53479, 0.53479, 0.58790, 0.78353
2963, 0.72296, 0.73097, 0.74458, 0.73097, 0.73937, 4.51944, 0.73183, 0.73183, 0.75708, 0.83735
2964, 0.72896, 0.61967, 0.60350, 0.62861, 0.49743, 4.53534, 0.43250, 0.43250, 0.56857, 0.47685
2965, 1.87956, 1.77677, 1.65319, 1.68013, 1.40461, 8.55810, 1.59988, 1.59988, 1.51314, 1.72625
2966, 0.82087, 0.60637, 0.62591, 0.61427, 1.02294, 7.83305, 0.74548, 0.74548, 0.63460, 0.52744
2967, 1.20347, 1.12473, 1.12815, 1.12473, 0.91778, 3.78804, 0.98426, 0.98426, 0.98748, 1.02375
2968, 0.35451, 0.13287, 0.24324, 0.13935, 0.25979, 9.17951, 0.23590, 0.23590, 0.24958, 0.42470
2969, 0.40076, 0.34248, 0.31886, 0.32107, 0.40104, 5.80502, 0.24527, 0.24527, 0.29867, 0.39587
2970, 0.57443, 0.49975, 0.49548, 0.49870, 0.54111, 5.92972, 0.50859, 0.50859, 0.52611, 0.48958
