uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
155, 0.86467, 0.85642, 0.84776, 0.85642, 0.87657, 2.54364, 0.80323, 0.80323, 0.79545, 0.84432
156, 1.04845, 0.95317, 0.99001, 0.94946, 1.10877, 2.35021, 0.85664, 0.85664, 0.72492, 0.97278
157, 0.82067, 0.80661, 0.80092, 0.80661, 0.72486, 2.45821, 0.76333, 0.76333, 0.75657, 0.77194
158, 0.97955, 0.93315, 0.93778, 0.93315, 0.95037, 2.79123, 0.94707, 0.94707, 0.94533, 1.01907
159, 0.84497, 0.83527, 0.83328, 0.83527, 0.85957, 2.70410, 0.90295, 0.90295, 0.85910, 0.89490
160, 1.12033, 1.11822, 1.11833, 1.11822, 0.98665, 2.27008, 0.93623, 0.93623, 0.87770, 1.12552
161, 0.95791, 0.94006, 0.94245, 0.94006, 0.89208, 2.18227, 0.81601, 0.81601, 0.81622, 0.80357
162, 0.78353, 0.73365, 0.73899, 0.74137, 0.87987, 3.07172, 0.76798, 0.76798, 0.80680, 0.77765
163, 0.76987, 0.79102, 0.79885, 0.82595, 0.40234, 2.11805, 0.56146, 0.56146, 0.53773, 0.65908
164, 1.16207, 1.17163, 1.16905, 1.18528, 1.17478, 2.27151, 0.90116, 0.90116, 1.04188, 1.07318
165, 0.92280, 0.91670, 0.91711, 0.91670, 0.91002, 1.60826, 0.93351, 0.93351, 1.04357, 0.90621
166, 1.03897, 1.06952, 1.05401, 1.06952, 1.10051, 2.57674, 0.97903, 0.97903, 1.04363, 1.06523
167, 1.08443, 1.12156, 1.11702, 1.11090, 1.14889, 2.29082, 0.97713, 0.97713, 1.08057, 1.22892
168, 0.99373, 0.97741, 0.97005, 0.97741, 0.86046, 1.91330, 0.85344, 0.85344, 0.90843, 0.82358
169, 0.94797, 0.73310, 0.89240, 0.79795, 0.65485, 2.33805, 0.56133, 0.56133, 0.66509, 0.56298
170, 0.92140, 0.90760, 0.90413, 0.90760, 0.97284, 1.73472, 0.84793, 0.84793, 0.88584, 0.91206
171, 0.87916, 0.88831, 0.87829, 0.88831, 0.82882, 2.40434, 0.77015, 0.77015, 0.76983, 0.79697
172, 1.14002, 1.13733, 1.12661, 1.13570, 0.85130, 1.60474, 0.77129, 0.77129, 0.79911, 0.85573
173, 1.24114, 1.23331, 1.21514, 1.23208, 1.26699, 1.38443, 1.19990, 1.19990, 1.26112, 1.25037
174, 1.30582, 1.00902, 1.16298, 1.05382, 1.19375, 2.32592, 0.96764, 0.96764, 0.79618, 0.83572
175, 0.82768, 0.79896, 0.79701, 0.79896, 0.76057, 1.92827, 0.74448, 0.74448, 0.74645, 0.74368
176, 0.82246, 0.83415, 0.83247, 0.83280, 0.86352, 2.08784, 0.71366, 0.71366, 0.71303, 0.93425
177, 0.68504, 0.56641, 0.59418, 0.57351, 0.62969, 2.29169, 0.45695, 0.45695, 0.52677, 0.52820
178, 1.09932, 1.10146, 1.06958, 1.08601, 1.14942, 2.26973, 0.99881, 0.99881, 1.04807, 1.17257
179, 1.35310, 1.22617, 1.24612, 1.21314, 0.89000, 1.32825, 0.71426, 0.71426, 0.74272, 0.96006
180, 0.97625, 1.01560, 1.00917, 1.00040, 1.06940, 2.25370, 1.05884, 1.05884, 0.99067, 1.16645
181, 0.96206, 0.96788, 0.97144, 0.97359, 0.91087, 1.76710, 0.96641, 0.96641, 0.91464, 0.88657
182, 0.88223, 0.85143, 0.83249, 0.83616, 0.69843, 2.74605, 0.79998, 0.79998, 0.85953, 0.80994
183, 0.78728, 0.76241, 0.73930, 0.75480, 0.66520, 2.04888, 0.67320, 0.67320, 0.63167, 0.69153
184, 0.80232, 0.83094, 0.80395, 0.83511, 0.72991, 2.53971, 0.64109, 0.64109, 0.65369, 0.62930
185, 0.94556, 0.91966, 0.92652, 0.91966, 0.92490, 2.23551, 0.85327, 0.85327, 0.83742, 0.88345
186, 0.97503, 0.95177, 0.95302, 0.95177, 0.83947, 2.20991, 0.81295, 0.81295, 0.83535, 0.88604
187, 1.36940, 1.34828, 1.31437, 1.31449, 1.12527, 2.14437, 1.10406, 1.10406, 1.12149, 1.42195
188, 0.68765, 0.71964, 0.68725, 0.70903, 0.78683, 1.73620, 0.64820, 0.64820, 0.73677, 0.77766
189, 0.64083, 0.63705, 0.63289, 0.63705, 0.61267, 1.99498, 0.60862, 0.60862, 0.60760, 0.66413
190, 1.11578, 1.04266, 1.02846, 1.04436, 0.99917, 1.63035, 0.87070, 0.87070, 0.87801, 0.95265
191, 1.02921, 1.01153, 1.00966, 1.01153, 1.04550, 2.05280, 0.99113, 0.99113, 0.97076, 1.00894
192, 0.84238, 0.84404, 0.84091, 0.84404, 0.83206, 2.70922, 0.77599, 0.77599, 0.77396, 0.81550
193, 1.11600, 1.11222, 1.17274, 1.13022, 1.21069, 3.49201, 1.10339, 1.10339, 1.14261, 1.29283
194, 0.82921, 0.82934, 0.83447, 0.82934, 0.90582, 2.23201, 0.80159, 0.80159, 0.81943, 0.87527
