uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
893, 1.07936, 1.04985, 1.04809, 1.04985, 1.31770, 1.63197, 1.07458, 1.07458, 1.19187, 1.15703
894, 0.98814, 0.88876, 0.89129, 0.88876, 0.75600, 2.67495, 0.67888, 0.67888, 0.67639, 0.70903
895, 1.33877, 1.19313, 1.21731, 1.23185, 1.31896, 1.88212, 1.22275, 1.22275, 1.23844, 1.12060
896, 1.48435, 1.38205, 1.35521, 1.38205, 1.17203, 2.45367, 1.21013, 1.21013, 1.24166, 1.18288
897, 1.17175, 1.19268, 1.20524, 1.19722, 1.53860, 2.30264, 1.20913, 1.20913, 1.15949, 1.26303
898, 2.05471, 2.13932, 2.16052, 2.13932, 2.24772, 2.29252, 2.23917, 2.23917, 2.40835, 1.88311
899, 1.05774, 1.01099, 1.02159, 1.01099, 0.58798, 2.05522, 0.83678, 0.83678, 0.63933, 0.77144
900, 0.96466, 0.85019, 0.89162, 0.85908, 0.92659, 2.48311, 0.67469, 0.67469, 0.75398, 0.75365
901, 0.42493, 0.38780, 0.38566, 0.36897, 0.51784, 2.30838, 0.52784, 0.52784, 0.60635, 0.59314
902, 0.58772, 0.59077, 0.57884, 0.59077, 0.64994, 2.79242, 0.71653, 0.71653, 0.69559, 0.68543
903, 1.50898, 1.52934, 1.51649, 1.52934, 1.26166, 2.68516, 1.43793, 1.43793, 1.40981, 1.76591
904, 0.79153, 0.76364, 0.75491, 0.76364, 1.02201, 2.07097, 0.81865, 0.81865, 0.67574, 0.78403
905, 0.75179, 0.75124, 0.76445, 0.77531, 0.58350, 2.50571, 0.67400, 0.67400, 0.81059, 0.82505
906, 0.60087, 0.56582, 0.52682, 0.56582, 0.48187, 2.68959, 0.45908, 0.45908, 0.57713, 0.35461
907, 1.22962, 1.20359, 1.21635, 1.20359, 1.27239, 2.84331, 1.13170, 1.13170, 1.24948, 0.63650
908, 1.55756, 1.48810, 1.51361, 1.48810, 1.58455, 1.13346, 1.50351, 1.50351, 1.46226, 1.59810
909, 0.51358, 0.44403, 0.43938, 0.44312, 0.44336, 2.29451, 0.50696, 0.50696, 0.57631, 0.53691
910, 0.77884, 0.77312, 0.74227, 0.77312, 0.84140, 1.96116, 0.67319, 0.67319, 0.68344, 0.76779
911, 0.39268, 0.31057, 0.30193, 0.31057, 0.41211, 2.17854, 0.22249, 0.22249, 0.36364, 0.60713
912, 1.53758, 1.38524, 1.38631, 1.38524, 1.42194, 0.51780, 1.46831, 1.46831, 1.45710, 1.31027
913, 1.14803, 1.12723, 1.12470, 1.12723, 1.27321, 2.03595, 1.07230, 1.07230, 1.04659, 1.14468
914, 1.13730, 1.02305, 1.03709, 1.02463, 1.09250, 2.50988, 1.14734, 1.14734, 1.17886, 1.15289
915, 1.35419, 1.32981, 1.31530, 1.31227, 0.76376, 1.27467, 1.23624, 1.23624, 1.01866, 1.30845
916, 0.97723, 0.88474, 0.92286, 0.88474, 1.04417, 2.21147, 0.86608, 0.86608, 0.86642, 0.82560
917, 0.45050, 0.43770, 0.43682, 0.43770, 0.36721, 2.87306, 0.41864, 0.41864, 0.59162, 0.69033
918, 0.93032, 0.95252, 0.96475, 0.97366, 0.94816, 1.90092, 0.96023, 0.96023, 0.92516, 0.96165
919, 0.86926, 0.91713, 0.91029, 0.91713, 1.16499, 1.72789, 0.95344, 0.95344, 0.84727, 0.98091
