uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
433, 1.66407, 1.62390, 1.60873, 1.62390, 1.37001, 9.04916, 1.15380, 1.15380, 1.12793, 1.20250
434, 1.09899, 1.15932, 1.15120, 1.15932, 1.13241, 3.77275, 0.94368, 0.94368, 0.94814, 1.19249
435, 1.11838, 1.22391, 1.23868, 1.22391, 0.95456, 3.21131, 1.16039, 1.16039, 0.94191, 1.42753
436, 1.37978, 1.38601, 1.34823, 1.38601, 1.09712, 8.85770, 1.16848, 1.16848, 1.20006, 1.03935
437, 1.31398, 1.34388, 1.36612, 1.34388, 1.25437, 5.02046, 1.08425, 1.08425, 1.21797, 1.37984
438, 1.25272, 1.15968, 1.17426, 1.15968, 1.09414, 5.44958, 1.20910, 1.20910, 1.14926, 1.26371
439, 1.34942, 1.40975, 1.41814, 1.40975, 1.38735, 5.33163, 1.16997, 1.16997, 1.22800, 1.23918
440, 1.17714, 1.13528, 1.10918, 1.13528, 1.13917, 8.59003, 1.19279, 1.19279, 1.21846, 1.33522
441, 1.37466, 1.40532, 1.39114, 1.40532, 1.40623, 5.21316, 1.34747, 1.34747, 1.39593, 1.47087
442, 0.45010, 0.45120, 0.45835, 0.45120, 0.56187, 3.30538, 0.54041, 0.54041, 0.54004, 0.49846
443, 0.58586, 0.59874, 0.61167, 0.59874, 0.56366, 4.90482, 0.55369, 0.55369, 0.43515, 0.75973
444, 0.52802, 0.51310, 0.52613, 0.51310, 0.51655, 7.12589, 0.53447, 0.53447, 0.50242, 0.59890
445, 1.64645, 1.57130, 1.55911, 1.57130, 1.45104, 4.29036, 1.55057, 1.55057, 1.68349, 1.75842
446, 1.06708, 1.23919, 1.21372, 1.20147, 3.05142, 7.26779, 1.16300, 1.16300, 1.70377, 2.24948
447, 0.85003, 0.87024, 0.87600, 0.87024, 0.92085, 4.94269, 0.82976, 0.82976, 0.82231, 0.87346
448, 0.72769, 0.70340, 0.68865, 0.70340, 0.40958, 5.22937, 0.62218, 0.62218, 0.70451, 0.85226
449, 1.71822, 2.06466, 1.96354, 2.06159, 2.25542, 3.94309, 2.81906, 2.81906, 2.99158, 3.59381
450, 0.94307, 0.97442, 0.99561, 0.97442, 1.06784, 9.28743, 0.97796, 0.97796, 0.90021, 0.91644
451, 0.33730, 0.30961, 0.31518, 0.30961, 0.35043, 5.69636, 0.34791, 0.34791, 0.29610, 0.40006
452, 0.60688, 0.60016, 0.60666, 0.60016, 0.53239, 3.94613, 0.63423, 0.63423, 0.59046, 0.66514
453, 1.04273, 0.98667, 0.96629, 0.98667, 0.84285, 6.94749, 0.86683, 0.86683, 0.87080, 0.95981
454, 1.93000, 1.99309, 1.99275, 1.99309, 2.29945, 8.09753, 1.99922, 1.99922, 1.87315, 2.08886
455, 0.44843, 0.52317, 0.50906, 0.52317, 0.56069, 6.33900, 0.51213, 0.51213, 0.49853, 0.40878
456, 1.63723, 1.46436, 1.47171, 1.46436, 1.49821, 1.57549, 1.33437, 1.33437, 1.58806, 1.34638
457, 2.97822, 2.97730, 2.91704, 2.94163, 2.54740, 3.70004, 2.80528, 2.80528, 2.81212, 2.11347
458, 1.10551, 1.13228, 1.14054, 1.13228, 0.71224, 2.45446, 0.73223, 0.73223, 0.95879, 0.92641
459, 1.09908, 1.13441, 1.13044, 1.13441, 0.96560, 5.68112, 1.23696, 1.23696, 1.13880, 1.63484
460, 0.22022, 0.30123, 0.33819, 0.32428, 0.26120, 6.67578, 0.44986, 0.44986, 0.43351, 0.58458
461, 0.40627, 0.49496, 0.59105, 0.49496, 0.46224, 6.85889, 0.66182, 0.66182, 0.44879, 0.43547
462, 0.98296, 1.09124, 1.08829, 1.09124, 1.03597, 4.89345, 0.89800, 0.89800, 0.94895, 0.91409
463, 1.07207, 1.14593, 1.11455, 1.14018, 1.14269, 5.40175, 0.90517, 0.90517, 0.93437, 1.21679
464, 0.51987, 0.49006, 0.50091, 0.43775, 0.96597, 9.82108, 0.74175, 0.74175, 1.09293, 1.59266
465, 1.00373, 1.05276, 1.07122, 1.05276, 1.71359, 2.41112, 1.13672, 1.13672, 1.49472, 1.42503
466, 1.55289, 1.62936, 1.60742, 1.62936, 1.57739, 4.34960, 1.81848, 1.81848, 1.75591, 1.78959
467, 1.58061, 1.58265, 1.58306, 1.58265, 0.99685, 13.54253, 1.21711, 1.21711, 2.71594, 1.72313
468, 0.50663, 0.46925, 0.45830, 0.46925, 0.64139, 8.87264, 0.43110, 0.43110, 0.36653, 0.51794
