uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
183, 0.55595, 0.56316, 0.56959, 0.56327, 0.55114, 0.82681, 0.56247, 0.56247, 0.67103, 0.60344
184, 0.60847, 0.65570, 0.64885, 0.65570, 0.66642, 0.95364, 0.73009, 0.73009, 0.80174, 0.73794
185, 0.53755, 0.52192, 0.53362, 0.52192, 0.52253, 0.87253, 0.52698, 0.52698, 0.59726, 0.58279
186, 0.53373, 0.54186, 0.53432, 0.54186, 0.40974, 0.89942, 0.53441, 0.53441, 0.58569, 0.61434
187, 0.69184, 0.68740, 0.68561, 0.68736, 0.69707, 0.92672, 0.71807, 0.71807, 0.79572, 0.69141
188, 0.72914, 0.75723, 0.75737, 0.75723, 0.70012, 0.86712, 0.82000, 0.82000, 0.84794, 0.80551
189, 0.71516, 0.70881, 0.70793, 0.70881, 0.65520, 0.83850, 0.75605, 0.75605, 0.74449, 0.73307
190, 0.52086, 0.52282, 0.51890, 0.52282, 0.52667, 0.86290, 0.54603, 0.54603, 0.60976, 0.55371
191, 0.60563, 0.61560, 0.61874, 0.61560, 0.64340, 0.85393, 0.63718, 0.63718, 0.68507, 0.64891
192, 0.60869, 0.62309, 0.62930, 0.62309, 0.55450, 0.79729, 0.62967, 0.62967, 0.71482, 0.66078
193, 0.39173, 0.41170, 0.41605, 0.41170, 0.53032, 0.79002, 0.39181, 0.39181, 0.44819, 0.49037
194, 0.57698, 0.57237, 0.57390, 0.57237, 0.47556, 0.75413, 0.59174, 0.59174, 0.66282, 0.62675
195, 0.79062, 0.80216, 0.80649, 0.80216, 0.79940, 0.91570, 0.84705, 0.84705, 0.85491, 0.83083
196, 0.58964, 0.59384, 0.59223, 0.59384, 0.54257, 0.85140, 0.58552, 0.58552, 0.46444, 0.61622
197, 0.45636, 0.47892, 0.47314, 0.47959, 0.49084, 0.86195, 0.47781, 0.47781, 0.62415, 0.50393
198, 0.53079, 0.56650, 0.55095, 0.56681, 0.43534, 0.80973, 0.52709, 0.52709, 0.84852, 0.64517
199, 0.78159, 0.78782, 0.75914, 0.78782, 0.73400, 0.98899, 0.80154, 0.80154, 0.81276, 0.76787
200, 0.60580, 0.62622, 0.62019, 0.62622, 0.55177, 0.87681, 0.62397, 0.62397, 0.65166, 0.63103
201, 0.53742, 0.54149, 0.53736, 0.54149, 0.49574, 0.77434, 0.49362, 0.49362, 0.69612, 0.58085
202, 0.81930, 0.81952, 0.81809, 0.81944, 0.74197, 0.85931, 0.87504, 0.87504, 0.87020, 0.84857
203, 0.51491, 0.50871, 0.50657, 0.50871, 0.51460, 0.79108, 0.48349, 0.48349, 0.36184, 0.52405
204, 0.47423, 0.49992, 0.49427, 0.49992, 0.35611, 0.87771, 0.49923, 0.49923, 0.50170, 0.40580
205, 0.76831, 0.76241, 0.77590, 0.76241, 0.72290, 0.91752, 0.81756, 0.81756, 0.85336, 0.80805
206, 0.53769, 0.50863, 0.50902, 0.50849, 0.54941, 0.75451, 0.47182, 0.47182, 0.58679, 0.53078
207, 0.66091, 0.66997, 0.67440, 0.66997, 0.63183, 0.89886, 0.70586, 0.70586, 0.76706, 0.70277
208, 0.63481, 0.64284, 0.64297, 0.64284, 0.60838, 0.85046, 0.66334, 0.66334, 0.40195, 0.65746
209, 0.62806, 0.63879, 0.64508, 0.63879, 0.53112, 0.84052, 0.65951, 0.65951, 0.66262, 0.68222
210, 0.78063, 0.79285, 0.79670, 0.79285, 0.66984, 0.88659, 0.83084, 0.83084, 0.86375, 0.83016
211, 0.65165, 0.65595, 0.65707, 0.65590, 0.65459, 0.81326, 0.67898, 0.67898, 0.61042, 0.68729
212, 0.59165, 0.59938, 0.60278, 0.59938, 0.53593, 0.83067, 0.63996, 0.63996, 0.55737, 0.65163
213, 0.70678, 0.72538, 0.72759, 0.72538, 0.62027, 0.86312, 0.76517, 0.76517, 0.76608, 0.77741
214, 0.42583, 0.43485, 0.43143, 0.43485, 0.44475, 0.60238, 0.39161, 0.39161, 0.37048, 0.44482
215, 0.81868, 0.81542, 0.82044, 0.81551, 0.70082, 0.90423, 0.84464, 0.84464, 0.84156, 0.72458
