uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
108, 1.12425, 1.06757, 1.04783, 1.06757, 1.21095, 2.05772, 1.02783, 1.02783, 1.03085, 1.16751
109, 0.86497, 0.83688, 0.85475, 0.83688, 0.81078, 1.97869, 0.77357, 0.77357, 0.81434, 0.94574
110, 0.63284, 0.67420, 0.66261, 0.67420, 0.67571, 1.64148, 0.60128, 0.60128, 0.56317, 0.60538
111, 1.44520, 1.42440, 1.42162, 1.42440, 0.82183, 2.02665, 1.27240, 1.27240, 0.84329, 0.98158
112, 0.75853, 0.68967, 0.67051, 0.68967, 0.45818, 2.42289, 0.60000, 0.60000, 0.47936, 0.54505
113, 1.02714, 1.02674, 1.02347, 1.02674, 1.02435, 1.80921, 1.09248, 1.09248, 1.03227, 1.14638
114, 0.61022, 0.58998, 0.58971, 0.58998, 0.60906, 2.67290, 0.58432, 0.58432, 0.61730, 0.65756
115, 0.81468, 0.83829, 0.83926, 0.83829, 0.81965, 1.48688, 0.87130, 0.87130, 0.84509, 0.89862
116, 1.12933, 1.09266, 1.09582, 1.10146, 0.97019, 1.32396, 0.96868, 0.96868, 0.99906, 0.61328
117, 0.87688, 0.86480, 0.88170, 0.86480, 1.02407, 1.71632, 0.90703, 0.90703, 0.91524, 0.96708
118, 0.98735, 1.00241, 0.99211, 1.00241, 0.83629, 2.24337, 0.95602, 0.95602, 0.90491, 0.97290
119, 0.95017, 0.87325, 0.86831, 0.87124, 1.02165, 1.12086, 0.73021, 0.73021, 0.77599, 0.96089
120, 1.09283, 1.05975, 1.05239, 1.05975, 1.01365, 0.95778, 1.09035, 1.09035, 1.36873, 1.58474
121, 0.61169, 0.58864, 0.58960, 0.58864, 0.58148, 1.99888, 0.57787, 0.57787, 0.57453, 0.58031
122, 0.81954, 0.80668, 0.79366, 0.80668, 0.70592, 1.90237, 0.79113, 0.79113, 0.71044, 0.79547
123, 1.07482, 1.08641, 1.06843, 1.06002, 1.37714, 0.71167, 0.96619, 0.96619, 1.16622, 0.88106
124, 1.01553, 1.00027, 0.99193, 1.00027, 1.02039, 1.81873, 0.73859, 0.73859, 0.69278, 0.59628
125, 0.53936, 0.55228, 0.55969, 0.55228, 0.60231, 2.73001, 0.61120, 0.61120, 0.61874, 0.61606
126, 1.12242, 1.17645, 1.16350, 1.16866, 1.17911, 1.52163, 1.23731, 1.23731, 1.10414, 1.21988
127, 0.61505, 0.68531, 0.64505, 0.65728, 0.51030, 2.36513, 0.65866, 0.65866, 0.56637, 0.65849
128, 0.82337, 0.79168, 0.78876, 0.79168, 0.80233, 2.40826, 0.75836, 0.75836, 0.74923, 0.80166
129, 0.47261, 0.52006, 0.51948, 0.52006, 0.51524, 2.25384, 0.43077, 0.43077, 0.44129, 0.46271
130, 0.80296, 0.80134, 0.79303, 0.80134, 0.79104, 1.74927, 0.70143, 0.70143, 0.69648, 0.71888
131, 0.65214, 0.64118, 0.62923, 0.64118, 0.62681, 2.11824, 0.59758, 0.59758, 0.55960, 0.55887
132, 1.46323, 1.44777, 1.45463, 1.44777, 1.49567, 1.50587, 1.48080, 1.48080, 1.53425, 1.50503
133, 0.54551, 0.56915, 0.55553, 0.56915, 0.58318, 2.14811, 0.58520, 0.58520, 0.59288, 0.62402
134, 1.50816, 1.50422, 1.54259, 1.52672, 1.21364, 2.17807, 1.58287, 1.58287, 1.55981, 1.48608
135, 1.10016, 1.06274, 1.05364, 1.06274, 1.07554, 2.10956, 0.93358, 0.93358, 0.82397, 0.95836
136, 0.67419, 0.56276, 0.58163, 0.54692, 0.54022, 2.27796, 0.53360, 0.53360, 0.65094, 0.60927
137, 0.58871, 0.53297, 0.53699, 0.53297, 0.55453, 2.17897, 0.53634, 0.53634, 0.55730, 0.55696
138, 0.84002, 0.82906, 0.82781, 0.82906, 0.86298, 1.83719, 0.77892, 0.77892, 0.80356, 0.80358
139, 0.80105, 0.84997, 0.84631, 0.84997, 0.92700, 1.40896, 0.93509, 0.93509, 0.93719, 0.90029
140, 0.69158, 0.65317, 0.66595, 0.65317, 0.69253, 1.45734, 0.68360, 0.68360, 0.80974, 0.74346
141, 0.28669, 0.27820, 0.27363, 0.28294, 0.33722, 3.19536, 0.48972, 0.48972, 0.45546, 0.37588
142, 0.95849, 0.90524, 0.91468, 0.90524, 1.05075, 1.97587, 0.88574, 0.88574, 0.87334, 0.93478
143, 0.45692, 0.47950, 0.49052, 0.47950, 0.54461, 2.07144, 0.52844, 0.52844, 0.55226, 0.44990
144, 1.32225, 1.34649, 1.33499, 1.33561, 1.31567, 1.59136, 1.26603, 1.26603, 1.38137, 1.80588
145, 1.71337, 1.72840, 1.72501, 1.72840, 1.50457, 1.35730, 1.61196, 1.61196, 1.52705, 1.56399
146, 0.82099, 0.77841, 0.76928, 0.77841, 0.75203, 2.18332, 0.80305, 0.80305, 0.79369, 0.82677
147, 1.01057, 0.97498, 0.99050, 0.97498, 1.01471, 2.17326, 0.97047, 0.97047, 0.95241, 0.94912
148, 0.77159, 0.66592, 0.67781, 0.66592, 0.75519, 1.34273, 0.73190, 0.73190, 0.52788, 0.86682
149, 0.95620, 0.94996, 0.95763, 0.94996, 0.91605, 2.18766, 0.89794, 0.89794, 0.89849, 0.91692
150, 0.64238, 0.64967, 0.64952, 0.64967, 0.63833, 2.88076, 0.69384, 0.69384, 0.71959, 0.66125
151, 0.66080, 0.67170, 0.66546, 0.67170, 0.69183, 1.97313, 0.64329, 0.64329, 0.66344, 0.68039
152, 0.58296, 0.61504, 0.60153, 0.61504, 0.52931, 2.74846, 0.63766, 0.63766, 0.65576, 0.73982
153, 1.26317, 1.18310, 1.19053, 1.18310, 1.13400, 1.98399, 1.21050, 1.21050, 1.18185, 1.22242
154, 0.57749, 0.51803, 0.54172, 0.51990, 0.47850, 2.56956, 0.37070, 0.37070, 0.36362, 0.35630
155, 0.54946, 0.39973, 0.41355, 0.39973, 0.32273, 1.05937, 0.62797, 0.62797, 0.67824, 0.59631
156, 0.94569, 0.93209, 0.92482, 0.93209, 1.08554, 2.83082, 1.00672, 1.00672, 0.99510, 0.98498
157, 0.64542, 0.67112, 0.66119, 0.67112, 0.79788, 2.46026, 0.61498, 0.61498, 0.63276, 0.57425
158, 0.76637, 0.85318, 0.82845, 0.85579, 0.91702, 2.09025, 0.85125, 0.85125, 0.69206, 1.13604
159, 0.74552, 0.67246, 0.70023, 0.70544, 0.70268, 1.89731, 0.61516, 0.61516, 0.68863, 0.68492
160, 0.92608, 0.80748, 0.83397, 0.80748, 0.65880, 2.92702, 0.79908, 0.79908, 0.72524, 0.66176
161, 0.52831, 0.55897, 0.54560, 0.55897, 0.75495, 2.50399, 0.62451, 0.62451, 0.61958, 0.68946
162, 0.75136, 0.70157, 0.70106, 0.70157, 0.68358, 2.34167, 0.66100, 0.66100, 0.62926, 0.72223
163, 0.62363, 0.52655, 0.55381, 0.51995, 0.72491, 1.32101, 0.46972, 0.46972, 0.52011, 0.56951
164, 0.69645, 0.69174, 0.68966, 0.69174, 0.73693, 1.64816, 0.67448, 0.67448, 0.73757, 0.77057
165, 0.50653, 0.56555, 0.56957, 0.56555, 0.47407, 2.35467, 0.47598, 0.47598, 0.51055, 0.58843
166, 1.09036, 1.07910, 1.07516, 1.07910, 1.10496, 2.03408, 1.12567, 1.12567, 1.09247, 1.06784
167, 0.60319, 0.58156, 0.58744, 0.58156, 0.63796, 2.42224, 0.50552, 0.50552, 0.49519, 0.52469
168, 0.41801, 0.42174, 0.43259, 0.42174, 0.29098, 2.51855, 0.33016, 0.33016, 0.31522, 0.42365
169, 0.70883, 0.63578, 0.63434, 0.63578, 0.71488, 2.30710, 0.64147, 0.64147, 0.62954, 0.66387
170, 0.59314, 0.63283, 0.64169, 0.63283, 0.68359, 2.09466, 0.62414, 0.62414, 0.66988, 0.66413
171, 0.46397, 0.52206, 0.50156, 0.59463, 0.49804, 2.76058, 0.39620, 0.39620, 0.36509, 0.26836
172, 0.73752, 0.72430, 0.71701, 0.72430, 0.85469, 2.55094, 0.76249, 0.76249, 0.73105, 0.77486
173, 0.69049, 0.71788, 0.72499, 0.71788, 0.78848, 1.47648, 0.74647, 0.74647, 0.77402, 0.76560
174, 0.81561, 0.76091, 0.76502, 0.76091, 0.80766, 1.15063, 0.79560, 0.79560, 0.76423, 0.87356
175, 0.77426, 0.76211, 0.75997, 0.76211, 0.73822, 2.93023, 0.65147, 0.65147, 0.63931, 0.75814
176, 0.76703, 0.72560, 0.71644, 0.72560, 0.66375, 2.19885, 0.56173, 0.56173, 0.58464, 0.69608
177, 1.00494, 0.94642, 0.94212, 0.94642, 1.15233, 2.40586, 0.97470, 0.97470, 0.92189, 0.84412
178, 0.74863, 0.67697, 0.67857, 0.67697, 0.69742, 1.99892, 0.62832, 0.62832, 0.58866, 0.60776
179, 0.49871, 0.51912, 0.51558, 0.51912, 0.60711, 1.27787, 0.51282, 0.51282, 0.56411, 0.54529
180, 1.31792, 1.22925, 1.22592, 1.22925, 0.79707, 3.51891, 1.02382, 1.02382, 1.30368, 1.52412
181, 0.79233, 0.82230, 0.83993, 0.83168, 0.49792, 2.89427, 0.59541, 0.59541, 0.78371, 0.76120
182, 0.84454, 0.80635, 0.79992, 0.80635, 0.81477, 2.05578, 0.82171, 0.82171, 0.80302, 0.80518
183, 0.59867, 0.57787, 0.56614, 0.57787, 0.63891, 2.43924, 0.58082, 0.58082, 0.51712, 0.56459
184, 0.76178, 0.77038, 0.76017, 0.77038, 0.83429, 2.95904, 0.81775, 0.81775, 0.81226, 0.74434
185, 0.81663, 0.71790, 0.72911, 0.71790, 0.82758, 1.72958, 0.66010, 0.66010, 0.80232, 0.74039
186, 0.76739, 0.80441, 0.80682, 0.77031, 0.53809, 1.74930, 0.81984, 0.81984, 0.76430, 0.92411
187, 0.53238, 0.53699, 0.52490, 0.53699, 0.49020, 2.79515, 0.39570, 0.39570, 0.46715, 0.40982
188, 0.74673, 0.73859, 0.74068, 0.73859, 0.70884, 1.72509, 0.65267, 0.65267, 0.62250, 0.67789
189, 1.09038, 1.10344, 1.09787, 1.10344, 1.02635, 2.02310, 0.84313, 0.84313, 0.88809, 1.00871
190, 0.69459, 0.77565, 0.77503, 0.77565, 1.21550, 0.90412, 0.82376, 0.82376, 0.90300, 0.83622
191, 0.77698, 0.75378, 0.75263, 0.75378, 0.71349, 3.06870, 0.73852, 0.73852, 0.81090, 0.91883
192, 0.66684, 0.64448, 0.64671, 0.64448, 0.60589, 2.19348, 0.63596, 0.63596, 0.61787, 0.66334
193, 0.41938, 0.36007, 0.37255, 0.36007, 0.51962, 2.83308, 0.44231, 0.44231, 0.45565, 0.35013
194, 0.50351, 0.41951, 0.38510, 0.39459, 0.52015, 2.30132, 0.34734, 0.34734, 0.39635, 0.26320
195, 0.82084, 0.73410, 0.73390, 0.73552, 0.80145, 2.46609, 0.71872, 0.71872, 0.71697, 0.65944
196, 0.37656, 0.35380, 0.35065, 0.35875, 0.44398, 1.57826, 0.40760, 0.40760, 0.40821, 0.44646
197, 0.72575, 0.70131, 0.69883, 0.70131, 0.76528, 2.27393, 0.58869, 0.58869, 0.53815, 0.56738
198, 0.64972, 0.58742, 0.57016, 0.58742, 0.51454, 1.92836, 0.53267, 0.53267, 0.52389, 0.56005
199, 0.41679, 0.44645, 0.42553, 0.43434, 0.55451, 2.88887, 0.48985, 0.48985, 0.54320, 0.52725
200, 1.19199, 1.19897, 1.19950, 1.19897, 1.09607, 2.15687, 1.15345, 1.15345, 1.08211, 1.15492
201, 0.94155, 0.89480, 0.88236, 0.89480, 0.95128, 2.04847, 0.85911, 0.85911, 0.84765, 0.90855
202, 0.73564, 0.77295, 0.76631, 0.77295, 0.76709, 2.27035, 0.74281, 0.74281, 0.73066, 0.74860
203, 0.98973, 0.95671, 0.94389, 0.95671, 1.05910, 2.20699, 0.84119, 0.84119, 0.99588, 0.73812
204, 0.58460, 0.71514, 0.68711, 0.71030, 0.62284, 1.92465, 0.66838, 0.66838, 0.73062, 0.89796
205, 0.64151, 0.62697, 0.61134, 0.62697, 0.59878, 2.40867, 0.56706, 0.56706, 0.60726, 0.55095
206, 0.44837, 0.47126, 0.45887, 0.47126, 0.43456, 2.51355, 0.42873, 0.42873, 0.47033, 0.53680
207, 0.53144, 0.64005, 0.66848, 0.64005, 0.57044, 2.23367, 0.61990, 0.61990, 0.58603, 0.65106
208, 0.94809, 0.90385, 0.90451, 0.90385, 0.80087, 2.57628, 0.87211, 0.87211, 0.85050, 0.98300
209, 0.71791, 0.71234, 0.71861, 0.71234, 0.68141, 2.67213, 0.66935, 0.66935, 0.70519, 0.75385
210, 1.08153, 1.02945, 1.03284, 1.02945, 1.22879, 1.79560, 1.00745, 1.00745, 1.01003, 1.02309
211, 1.09027, 1.02327, 1.04202, 1.02327, 0.95942, 1.84168, 0.93055, 0.93055, 0.83813, 0.86175
212, 0.26204, 0.31877, 0.31279, 0.31877, 0.42880, 2.08352, 0.37307, 0.37307, 0.42726, 0.53479
213, 0.58175, 0.57850, 0.57903, 0.57850, 0.59833, 2.00929, 0.51791, 0.51791, 0.60580, 0.54775
214, 0.75352, 0.71549, 0.71083, 0.71549, 0.76867, 2.48055, 0.62469, 0.62469, 0.58175, 0.59627
215, 0.52424, 0.52739, 0.53493, 0.52739, 0.61903, 2.80968, 0.56123, 0.56123, 0.55059, 0.57444
216, 0.58151, 0.62803, 0.62440, 0.62803, 0.60100, 1.72017, 0.56060, 0.56060, 0.53561, 0.61988
217, 0.72964, 0.72892, 0.71999, 0.72892, 0.77642, 1.95129, 0.67539, 0.67539, 0.68418, 0.70955
218, 0.53026, 0.53291, 0.53259, 0.53291, 0.61707, 2.79465, 0.46829, 0.46829, 0.60756, 0.45911
219, 0.85328, 0.86470, 0.85976, 0.86470, 0.90237, 2.61894, 0.87728, 0.87728, 0.84465, 0.81246
220, 0.78920, 0.77398, 0.77913, 0.77398, 0.81647, 1.94092, 0.76817, 0.76817, 0.76675, 0.72451
